Execution time(us),Total energy consumption(J),EDP
2341.0,0.0005397899999999867,1.2636483899999689
19222.0,0.006016446500003682,115.64813462307077
25415.0,0.009307597000001739,236.55257775504418
7989.0,0.0018799259999995495,15.0187288139964
3003.928,0.0008540750999999162,2.565580106992548
16176.0,0.004269234699999849,69.05914050719755
2664.0,0.0005717579999999739,1.5231633119999304
4075.01,0.0012982326999997984,5.290311234826179
2308.0,0.0005330939999999893,1.2303809519999753
19174.0,0.006008076500003668,115.19885881107034
26077.0,0.009418081000001384,245.5952982370361
13253.0,0.0027621239999991646,36.60642937198893
3003.928,0.0008540750999999162,2.565580106992548
16176.0,0.004269234699999849,69.05914050719755
2664.0,0.0005717579999999739,1.5231633119999304
4075.01,0.0012982326999997984,5.290311234826179
2206.0,0.0005163539999999951,1.1390769239999892
19385.0,0.006043230500003743,117.14802324257256
26343.0,0.009463279000001313,249.29115869703458
14348.0,0.002944589999999095,42.24897731998701
3003.928,0.0008540750999999162,2.565580106992548
16176.0,0.004269234699999849,69.05914050719755
2664.0,0.0005717579999999739,1.5231633119999304
4075.01,0.0012982326999997984,5.290311234826179
2308.0,0.0005330939999999893,1.2303809519999753
19198.0,0.006011424500003671,115.40732755107048
25670.0,0.009351121000001626,240.04327607004174
13104.0,0.002737013999999176,35.8658314559892
3003.928,0.0008540750999999162,2.565580106992548
16176.0,0.004269234699999849,69.05914050719755
2664.0,0.0005717579999999739,1.5231633119999304
4075.01,0.0012982326999997984,5.290311234826179
2688.0,0.0005967059999999665,1.60394572799991
18559.0,0.005904288500003473,109.57769027156446
25476.0,0.009317641000001738,237.3762221160443
8739.0,0.0020054759999994973,17.525854763995607
3003.928,0.0008540751000000091,2.5655801069928272
16176.0,0.004269234700000015,69.05914050720024
2664.0,0.0005717580000000036,1.5231633120000097
2552.01,0.001043784699999951,2.6637489922468753
2001.0,0.00048287400000000396,0.966230874000008
17641.0,0.005751954499996507,101.47022933443839
21027.0,0.008572710999991993,180.25839419683163
3003.928,0.0008540751000000091,2.5655801069928272
16176.0,0.004269234700000015,69.05914050720024
2664.0,0.0005717580000000036,1.5231633120000097
2552.01,0.001043784699999951,2.6637489922468753
2007.0,0.00048287400000000396,0.969128118000008
17154.0,0.00566992849999668,97.26195348894305
20350.0,0.008460552999992436,172.17225354984606
9136.0,0.0020724359999991244,18.933775295992
3003.928,0.0008540751000000091,2.5655801069928272
16176.0,0.004269234700000015,69.05914050720024
2664.0,0.0005717580000000036,1.5231633120000097
2552.01,0.001043784699999951,2.6637489922468753
2192.0,0.000514680000000004,1.1281785600000087
17092.0,0.005659884499996697,96.73874587394354
21750.0,0.00869491299999133,189.11435774981143
11259.0,0.002427323999999431,27.32924091599359
3003.928,0.0008540751000000091,2.5655801069928272
16176.0,0.004269234700000015,69.05914050720024
2664.0,0.0005717580000000036,1.5231633120000097
2552.01,0.001043784699999951,2.6637489922468753
1828.0,0.00045274200000000364,0.8276123760000067
17677.0,0.00575697649999651,101.76607359043831
20421.0,0.008472270999992343,173.01224609084363
8485.0,0.0019636259999990468,16.661366609991912
3003.928,0.0008540751000000091,2.5655801069928272
16176.0,0.004269234700000015,69.05914050720024
2664.0,0.0005717580000000036,1.5231633120000097
2552.01,0.001043784699999951,2.6637489922468753
1880.0,0.0004627860000000039,0.8700376800000073
17657.0,0.0057536284999965106,101.59181842443839
20374.0,0.00846390099999241,172.44351897384536
7429.0,0.0017861819999992134,13.269546077994157
3632.928,0.0009595370999999121,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2856.0,0.0006035639999999741,1.7237787839999261
6308.01,0.0016715347000000348,10.54405760294722
4036.0,0.0008226959999999148,3.3204010559996564
25105.0,0.007000758499997309,175.75404214243244
50125.928,0.013444051000010011,673.8955324548298
14904.0,0.003038333999999269,45.2833299359891
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26955.0,0.00731044849999706,197.05313931742074
50102.928,0.013440703000010006,673.4185746788853
28984.0,0.00539532599999713,156.3781287839168
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
2867.0,0.0006052379999999737,1.7352173459999245
6392.01,0.00168660070000004,10.780768540407257
5904.0,0.0011357339999999109,6.705373535999474
31314.0,0.008040312499997154,251.77434562491086
49431.0,0.013328545000010053,658.843307895497
27459.0,0.005139203999997383,141.11740263592813
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26917.0,0.007303752499997077,196.59510604242132
49419.0,0.013325197000009503,658.5179105434696
28624.0,0.005335061999997186,152.71081468791945
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
3216.0,0.0006638279999999576,2.1348708479998635
6323.01,0.001674882700000036,10.590300060927227
4280.0,0.000864545999999903,3.7002568799995847
25021.0,0.006987366499997328,174.83089719643314
49663.01,0.013367047000009697,663.8477888319516
15004.0,0.003055073999999262,45.838330295988925
3632.928,0.0009595370999999121,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2856.0,0.0006035639999999741,1.7237787839999261
6308.01,0.0016715347000000348,10.54405760294722
4036.0,0.0008226959999999148,3.3204010559996564
25105.0,0.007000758499997309,175.75404214243244
50125.928,0.013444051000010011,673.8955324548298
14904.0,0.003038333999999269,45.2833299359891
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26955.0,0.00731044849999706,197.05313931742074
50102.928,0.013440703000010006,673.4185746788853
28984.0,0.00539532599999713,156.3781287839168
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
2867.0,0.0006052379999999737,1.7352173459999245
6392.01,0.00168660070000004,10.780768540407257
5904.0,0.0011357339999999109,6.705373535999474
31314.0,0.008040312499997154,251.77434562491086
49431.0,0.013328545000010053,658.843307895497
27459.0,0.005139203999997383,141.11740263592813
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26917.0,0.007303752499997077,196.59510604242132
49419.0,0.013325197000009503,658.5179105434696
28624.0,0.005335061999997186,152.71081468791945
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
3216.0,0.0006638279999999576,2.1348708479998635
6323.01,0.001674882700000036,10.590300060927227
4280.0,0.000864545999999903,3.7002568799995847
25021.0,0.006987366499997328,174.83089719643314
49663.01,0.013367047000009697,663.8477888319516
15004.0,0.003055073999999262,45.838330295988925
3016.928,0.0008557490999999421,2.581733420764625
16176.0,0.004269234699998776,69.0591405071802
2856.0,0.0006035639999999741,1.7237787839999261
2657.01,0.0010605246999999746,2.817824733146933
4036.0,0.0008226959999999148,3.3204010559996564
16931.0,0.005633100499998396,95.37402456547285
19424.0,0.008304870999999317,161.31381430398673
14904.0,0.003038333999999269,45.2833299359891
3016.928,0.0008557490999999422,2.5817334207646256
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
2611.01,0.0010538286999999722,2.751557273986928
6568.0,0.001246217999999943,8.185159823999626
22278.0,0.006527016499997613,145.4088735869468
19282.0,0.008281434999998926,159.6826296699793
28984.0,0.00539532599999713,156.3781287839168
3017.928,0.0008557490999999419,2.5825891698646246
16176.0,0.004269234699998776,69.0591405071802
2867.0,0.0006052379999999737,1.7352173459999245
2641.01,0.0010588506999999739,2.7964352872069314
5904.0,0.0011357339999999109,6.705373535999474
26747.0,0.007275294499997315,194.5923019914282
19588.0,0.008331654999999041,163.2004581399812
27459.0,0.005139203999997383,141.11740263592813
3016.928,0.0008557490999999422,2.5817334207646256
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
2611.01,0.0010538286999999722,2.751557273986928
6568.0,0.001246217999999943,8.185159823999626
22320.0,0.0065353864999976065,145.86982667994658
19282.0,0.008281434999999303,159.68262966998657
28624.0,0.005335061999997186,152.71081468791945
3017.928,0.0008557490999999419,2.5825891698646246
16176.0,0.004269234699998776,69.0591405071802
3216.0,0.0006638279999999576,2.1348708479998635
2641.01,0.0010588506999999732,2.7964352872069296
4280.0,0.000864545999999903,3.7002568799995847
18973.0,0.005974596499998051,113.35601939446302
19282.0,0.008281434999999268,159.6826296699859
15004.0,0.003055073999999262,45.838330295988925
3632.928,0.0009595370999999121,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2856.0,0.0006035639999999741,1.7237787839999261
6308.01,0.0016715347000000348,10.54405760294722
4036.0,0.0008226959999999148,3.3204010559996564
25105.0,0.007000758499997309,175.75404214243244
50125.928,0.013444051000010011,673.8955324548298
14904.0,0.003038333999999269,45.2833299359891
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26955.0,0.00731044849999706,197.05313931742074
50102.928,0.013440703000010006,673.4185746788853
28984.0,0.00539532599999713,156.3781287839168
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
2867.0,0.0006052379999999737,1.7352173459999245
6392.01,0.00168660070000004,10.780768540407257
5904.0,0.0011357339999999109,6.705373535999474
31314.0,0.008040312499997154,251.77434562491086
49431.0,0.013328545000010053,658.843307895497
27459.0,0.005139203999997383,141.11740263592813
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26917.0,0.007303752499997077,196.59510604242132
49419.0,0.013325197000009503,658.5179105434696
28624.0,0.005335061999997186,152.71081468791945
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
3216.0,0.0006638279999999576,2.1348708479998635
6323.01,0.001674882700000036,10.590300060927227
4280.0,0.000864545999999903,3.7002568799995847
25021.0,0.006987366499997328,174.83089719643314
49663.01,0.013367047000009697,663.8477888319516
15004.0,0.003055073999999262,45.838330295988925
3632.928,0.0009595370999999121,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2856.0,0.0006035639999999741,1.7237787839999261
6308.01,0.0016715347000000348,10.54405760294722
4036.0,0.0008226959999999148,3.3204010559996564
25105.0,0.007000758499997309,175.75404214243244
50125.928,0.013444051000010011,673.8955324548298
14904.0,0.003038333999999269,45.2833299359891
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26955.0,0.00731044849999706,197.05313931742074
50102.928,0.013440703000010006,673.4185746788853
28984.0,0.00539532599999713,156.3781287839168
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
2867.0,0.0006052379999999737,1.7352173459999245
6392.01,0.00168660070000004,10.780768540407257
5904.0,0.0011357339999999109,6.705373535999474
31314.0,0.008040312499997154,251.77434562491086
49431.0,0.013328545000010053,658.843307895497
27459.0,0.005139203999997383,141.11740263592813
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26917.0,0.007303752499997077,196.59510604242132
49419.0,0.013325197000009503,658.5179105434696
28624.0,0.005335061999997186,152.71081468791945
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
3216.0,0.0006638279999999576,2.1348708479998635
6323.01,0.001674882700000036,10.590300060927227
4280.0,0.000864545999999903,3.7002568799995847
25021.0,0.006987366499997328,174.83089719643314
49663.01,0.013367047000009697,663.8477888319516
15004.0,0.003055073999999262,45.838330295988925
3632.928,0.0009595370999999121,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2856.0,0.0006035639999999741,1.7237787839999261
6308.01,0.0016715347000000348,10.54405760294722
4036.0,0.0008226959999999148,3.3204010559996564
25105.0,0.007000758499997309,175.75404214243244
50125.928,0.013444051000010011,673.8955324548298
14904.0,0.003038333999999269,45.2833299359891
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26955.0,0.00731044849999706,197.05313931742074
50102.928,0.013440703000010006,673.4185746788853
28984.0,0.00539532599999713,156.3781287839168
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
2867.0,0.0006052379999999737,1.7352173459999245
6392.01,0.00168660070000004,10.780768540407257
5904.0,0.0011357339999999109,6.705373535999474
31314.0,0.008040312499997154,251.77434562491086
49431.0,0.013328545000010053,658.843307895497
27459.0,0.005139203999997383,141.11740263592813
3632.928,0.0009595370999999122,3.4859291976284807
16176.0,0.004269234699998776,69.0591405071802
2808.0,0.0005951939999999766,1.6713047519999344
6335.01,0.0016765567000000363,10.62100346006723
6568.0,0.001246217999999943,8.185159823999626
26917.0,0.007303752499997077,196.59510604242132
49419.0,0.013325197000009503,658.5179105434696
28624.0,0.005335061999997186,152.71081468791945
3633.928,0.0009595370999999121,3.4868887347284803
16176.0,0.004269234699998776,69.0591405071802
3216.0,0.0006638279999999576,2.1348708479998635
6323.01,0.001674882700000036,10.590300060927227
4280.0,0.000864545999999903,3.7002568799995847
25021.0,0.006987366499997328,174.83089719643314
49663.01,0.013367047000009697,663.8477888319516
15004.0,0.003055073999999262,45.838330295988925
3619.928,0.0009561890999999131,3.4613356963844852
16176.0,0.004269234699998776,69.0591405071802
2664.0,0.0005717579999999823,1.523163311999953
6323.01,0.001674882700000036,10.590300060927227
1664.0,0.00042595800000000324,0.7087941120000054
25057.0,0.006992388499997323,175.2082786444329
50089.928,0.013437355000009985,673.0761444609401
6393.0,0.0016137600000000311,10.316767680000199
3619.928,0.0009561890999999131,3.4613356963844852
16176.0,0.004269234699998776,69.0591405071802
2664.0,0.0005717579999999823,1.523163311999953
6323.01,0.001674882700000036,10.590300060927227
1664.0,0.00042595800000000324,0.7087941120000054
24997.0,0.006982344499997332,174.5376654664333
50089.928,0.013437355000009995,673.0761444609407
8013.0,0.0018849480000000974,15.10408832400078
3619.928,0.0009561890999999131,3.4613356963844852
16176.0,0.004269234699998776,69.0591405071802
2664.0,0.0005717579999999823,1.523163311999953
6323.01,0.001674882700000036,10.590300060927227
1664.0,0.00042595800000000324,0.7087941120000054
25257.0,0.007025868499997292,177.4523607044316
49431.0,0.013328545000010052,658.8433078954969
9769.0,0.002177897999999956,21.27588556199957
3619.928,0.0009561890999999131,3.4613356963844852
16176.0,0.004269234699998776,69.0591405071802
2664.0,0.0005717579999999823,1.523163311999953
6323.01,0.001674882700000036,10.590300060927227
1664.0,0.00042595800000000324,0.7087941120000054
24974.0,0.006978996499997338,174.2934585909335
49454.0,0.01333189300000953,659.3154364224713
7746.0,0.0018397500000000876,14.250703500000679
3619.928,0.0009561890999999131,3.4613356963844852
16176.0,0.004269234699998776,69.0591405071802
2664.0,0.0005717579999999823,1.523163311999953
6334.01,0.0016765567000000367,10.619326903367233
1664.0,0.00042595800000000324,0.7087941120000054
25022.0,0.006987366499997329,174.83788456293317
49576.01,0.013351981000009625,661.9379435762872
7542.0,0.0018062700000000811,13.622888340000612
3544.928,0.0009444711000000096,3.3480820475808337
15800.0,0.004207296699999183,66.47528785998709
1788.0,0.0004244460000000032,0.7589094480000057
6164.01,0.001648098699999802,10.15889686778578
2336.0,0.0005381160000000038,1.257038976000009
24689.0,0.0069304504999986,171.10589239446543
49417.928,0.013325197000007637,658.5036259321934
8599.0,0.0019820399999996683,17.04356195999715
3544.928,0.0009444711000000097,3.348082047580834
15800.0,0.004207296699999183,66.47528785998709
1764.0,0.0004210980000000032,0.7428168720000057
6171.01,0.0016497726999998015,10.180763829425775
3672.0,0.000762432000000004,2.7996503040000147
25318.928,0.007035912499998568,178.14176200176374
49410.928,0.01332519700000764,658.4103495531936
15340.0,0.003111989999999201,47.737926599987745
3544.928,0.0009444711000000096,3.3480820475808337
15800.0,0.004207296699999183,66.47528785998709
1799.0,0.0004261200000000033,0.7665898800000059
6212.01,0.0016564686999997983,10.290000129085747
3456.0,0.0007256040000000036,2.5076874240000127
25765.0,0.007111242499998544,183.22116301246248
48775.0,0.013218061000007697,644.7109252753754
14759.0,0.00301322399999925,44.47217301598893
3544.928,0.0009444711000000097,3.348082047580834
15800.0,0.004207296699999183,66.47528785998709
1764.0,0.0004210980000000032,0.7428168720000057
6171.01,0.0016497726999998015,10.180763829425775
3672.0,0.000762432000000004,2.7996503040000147
24657.0,0.006925428499998621,170.760290524466
48767.0,0.013216387000007294,644.5235448293557
15219.0,0.003090227999999211,47.030179931987995
3544.928,0.0009444711000000096,3.3480820475808337
15800.0,0.004207296699999183,66.47528785998709
1908.0,0.0004445340000000035,0.8481708720000066
6167.01,0.0016480986999998024,10.163841163885783
2352.0,0.0005414640000000037,1.2735233280000087
24658.0,0.006925428499998603,170.76721595296556
48945.01,0.013246519000007383,648.3510049205514
8520.0,0.0019703219999996735,16.78714343999722
2898.928,0.0008356610999999231,2.4225213613005767
15800.0,0.004207296699999733,66.47528785999577
1636.0,0.000399336000000003,0.6533136960000049
4014.01,0.0012881886999998018,5.170802323686205
1586.0,0.00041256600000000315,0.654329676000005
18211.0,0.005847372500003334,106.4865005975607
25799.0,0.009371209000001327,241.76782099103423
5719.0,0.001499927999999705,8.578088231998313
3544.928,0.0009444711000000096,3.3480820475808337
15800.0,0.004207296699999183,66.47528785998709
1788.0,0.0004244460000000032,0.7589094480000057
6164.01,0.001648098699999802,10.15889686778578
2336.0,0.0005381160000000038,1.257038976000009
24689.0,0.0069304504999986,171.10589239446543
49417.928,0.013325197000007637,658.5036259321934
8599.0,0.0019820399999996683,17.04356195999715
3544.928,0.0009444711000000097,3.348082047580834
15800.0,0.004207296699999183,66.47528785998709
1764.0,0.0004210980000000032,0.7428168720000057
6171.01,0.0016497726999998015,10.180763829425775
3672.0,0.000762432000000004,2.7996503040000147
25318.928,0.007035912499998568,178.14176200176374
49410.928,0.01332519700000764,658.4103495531936
15340.0,0.003111989999999201,47.737926599987745
3544.928,0.0009444711000000096,3.3480820475808337
15800.0,0.004207296699999183,66.47528785998709
1799.0,0.0004261200000000033,0.7665898800000059
6212.01,0.0016564686999997983,10.290000129085747
3456.0,0.0007256040000000036,2.5076874240000127
25765.0,0.007111242499998544,183.22116301246248
48775.0,0.013218061000007697,644.7109252753754
14759.0,0.00301322399999925,44.47217301598893
3544.928,0.0009444711000000097,3.348082047580834
15800.0,0.004207296699999183,66.47528785998709
1764.0,0.0004210980000000032,0.7428168720000057
6171.01,0.0016497726999998015,10.180763829425775
3672.0,0.000762432000000004,2.7996503040000147
24657.0,0.006925428499998621,170.760290524466
48767.0,0.013216387000007294,644.5235448293557
15219.0,0.003090227999999211,47.030179931987995
3544.928,0.0009444711000000096,3.3480820475808337
15800.0,0.004207296699999183,66.47528785998709
1908.0,0.0004445340000000035,0.8481708720000066
6167.01,0.0016480986999998024,10.163841163885783
2352.0,0.0005414640000000037,1.2735233280000087
24658.0,0.006925428499998603,170.76721595296556
48945.01,0.013246519000007383,648.3510049205514
8520.0,0.0019703219999996735,16.78714343999722
2898.928,0.0008356610999999231,2.4225213613005767
15800.0,0.004207296699999733,66.47528785999577
1636.0,0.000399336000000003,0.6533136960000049
4014.01,0.0012881886999998018,5.170802323686205
1586.0,0.00041256600000000315,0.654329676000005
18211.0,0.005847372500003334,106.4865005975607
25799.0,0.009371209000001327,241.76782099103423
5719.0,0.001499927999999705,8.578088231998313
2898.928,0.0008356610999999231,2.4225213613005767
15800.0,0.004207296699999733,66.47528785999577
1636.0,0.000399336000000003,0.6533136960000049
4014.01,0.0012881886999998018,5.170802323686205
1864.0,0.00045943800000000374,0.8563924320000069
18220.0,0.005849046500003335,106.56962723006076
25153.0,0.009264073000001712,233.01922816904306
11742.0,0.002509349999999272,29.46478769999145
2898.928,0.0008356610999999231,2.4225213613005767
15800.0,0.004207296699999733,66.47528785999577
1636.0,0.000399336000000003,0.6533136960000049
4014.01,0.0012881886999998018,5.170802323686205
2108.0,0.0004996140000000001,1.0531863120000002
20407.0,0.006213978500004012,126.80865924958188
25751.0,0.009364513000001512,241.14557426303895
12088.0,0.0025662659999992586,31.021023407991038
2898.928,0.0008356610999999231,2.4225213613005767
15800.0,0.004207296699999733,66.47528785999577
1636.0,0.000399336000000003,0.6533136960000049
4014.01,0.0012881886999998018,5.170802323686205
1791.0,0.0004477200000000036,0.8018665200000065
18847.0,0.005952834500003529,112.1930718215665
25153.0,0.00926407300000184,233.01922816904627
12674.0,0.002665031999999209,33.77661556798997
2898.928,0.0008356610999999231,2.4225213613005767
15800.0,0.004207296699999733,66.47528785999577
1636.0,0.000399336000000003,0.6533136960000049
4014.01,0.0012881886999998018,5.170802323686205
1616.0,0.00041758800000000324,0.6748222080000053
18831.0,0.005951160500003524,112.06630337556636
25100.0,0.00925570300000179,232.31814530004496
6273.0,0.0015936719999996671,9.997104455997912
2896.928,0.0008356611000000089,2.420850039100826
15800.0,0.004207296700000165,66.47528786000261
1636.0,0.000399336000000003,0.6533136960000049
2480.01,0.0010320666999999637,2.55953573666691
1324.0,0.0003690420000000027,0.4886116080000036
17316.0,0.005696712499996676,98.64427364994243
20631.0,0.008507424999992241,175.51668517483992
5785.0,0.0015116459999995322,8.744872109997294
2896.928,0.0008356611000000089,2.420850039100826
15800.0,0.004207296700000165,66.47528786000261
1636.0,0.000399336000000003,0.6533136960000049
2480.01,0.0010320666999999637,2.55953573666691
1743.0,0.00043935000000000344,0.765787050000006
16721.0,0.005597946499996891,93.60326342644801
19910.0,0.008386896999992738,166.9831192698554
9929.0,0.0022046819999991885,21.89028757799194
2896.928,0.0008356611000000089,2.420850039100826
15800.0,0.004207296700000165,66.47528786000261
1636.0,0.000399336000000003,0.6533136960000049
2480.01,0.0010320666999999637,2.55953573666691
1544.0,0.0004058700000000031,0.6266632800000048
16769.0,0.005604642499996846,93.9842500824471
21218.0,0.008604516999991681,182.57064170582348
11369.0,0.0024457379999994555,27.80559532199381
2896.928,0.0008356611000000089,2.420850039100826
15800.0,0.004207296700000165,66.47528786000261
1636.0,0.000399336000000003,0.6533136960000049
2480.01,0.0010320666999999637,2.55953573666691
1524.0,0.0004025220000000031,0.6134435280000047
17313.0,0.005696712499996685,98.62718351244261
19945.0,0.008391918999992646,167.37682445485333
10364.0,0.0022783379999993057,23.612695031992804
2896.928,0.0008356611000000089,2.420850039100826
15800.0,0.004207296700000165,66.47528786000261
1636.0,0.000399336000000003,0.6533136960000049
2480.01,0.0010320666999999637,2.55953573666691
1496.0,0.00039750000000000294,0.5946600000000044
17338.0,0.005700060499996676,98.82764894894237
19930.0,0.00839024499999272,167.21758284985492
6255.0,0.00159032399999945,9.94747661999656
3544.928,0.0009444710999999163,3.3480820475805033
15800.0,0.0042072966999988255,66.47528785998145
1788.0,0.0004244460000000032,0.7589094480000057
6164.01,0.00164809870000003,10.158896867787185
2336.0,0.0005381159999999919,1.2570389759999812
24689.0,0.006930450499997361,171.10589239443485
49417.928,0.013325197000009633,658.503625932292
8599.0,0.001982040000000096,17.043561960000826
3544.928,0.0009444710999999164,3.3480820475805038
15800.0,0.0042072966999988255,66.47528785998145
1764.0,0.0004210980000000032,0.7428168720000057
6171.01,0.0016497727000000307,10.180763829427189
3672.0,0.0007624319999999319,2.79965030399975
25318.928,0.007035912499997265,178.14176200173074
49410.928,0.013325197000009637,658.4103495532921
15340.0,0.003111989999999201,47.737926599987745
3544.928,0.0009444710999999163,3.3480820475805033
15800.0,0.0042072966999988255,66.47528785998145
1799.0,0.0004261200000000033,0.7665898800000059
6212.01,0.0016564687000000327,10.290000129087204
3456.0,0.0007256039999999421,2.5076874239998
25765.0,0.007111242499997249,183.22116301242912
48775.0,0.01321806100000973,644.7109252754746
14759.0,0.003013223999999297,44.472173015989625
3544.928,0.0009444710999999164,3.3480820475805038
15800.0,0.0042072966999988255,66.47528785998145
1764.0,0.0004210980000000032,0.7428168720000057
6171.01,0.0016497727000000307,10.180763829427189
3672.0,0.0007624319999999319,2.79965030399975
24657.0,0.006925428499997375,170.76029052443528
48767.0,0.013216387000009178,644.5235448294476
15219.0,0.0030902279999992207,47.03017993198814
3544.928,0.0009444710999999163,3.3480820475805033
15800.0,0.0042072966999988255,66.47528785998145
1908.0,0.0004445340000000034,0.8481708720000065
6167.01,0.0016480987000000303,10.163841163887188
2352.0,0.000541463999999991,1.2735233279999787
24658.0,0.0069254284999973655,170.76721595293503
48945.01,0.013246519000009298,648.3510049206451
8520.0,0.0019703220000001007,16.787143440000857
3544.928,0.0009444710999999163,3.3480820475805033
15800.0,0.0042072966999988255,66.47528785998145
1788.0,0.0004244460000000032,0.7589094480000057
6164.01,0.00164809870000003,10.158896867787185
2336.0,0.0005381159999999919,1.2570389759999812
24689.0,0.006930450499997361,171.10589239443485
